"",rat,gtyp,age,sex,vessel_idx,power_empa,power_vehicle,power_ratio,power_change,power_vehicle_std,power_empa_std,power_change_std,log_power_vehicle,log_power_empa,log_power_vehicle_std,log_power_change
148,20240816b,fa/+,Young,F,27,3.3762343142513944,5.824932695471724,0.5796177382231495,-2.44869838122033,-0.6721606229304543,-0.5866643536502534,0.5107462092864297,1.7621474449595562,1.2167609802053865,-0.8735720228684839,-0.5453864647541697
149,20240816b,fa/+,Young,F,28,4.294854410377467,7.465725884921311,0.5752761990701906,-3.170871474543844,-0.5750714710645428,-0.4740209890419461,0.45464866201477094,2.0103226646993444,1.457417657394275,-0.5760710248569161,-0.5529050073050694
150,20240816b,fa/+,Young,F,29,2.7699580095556797,4.211444572780444,0.6577215873761154,-1.441486563224764,-0.7676340771019504,-0.6610073852595293,0.5889852257977637,1.4378057177654942,1.0188321610791784,-1.2623779142794034,-0.41897355668631575
151,20240820a,fa/+,Young,M,0,10.561732432563897,23.638224887309093,0.4468073420451418,-13.076492454745196,0.38188899280772154,0.294438387130957,-0.31480819857619763,3.162865100349222,2.357237320936388,0.8055436472930039,-0.8056277794128337
152,20240820a,fa/+,Young,M,1,11.495388592560277,21.555462831831235,0.5332935173901664,-10.060074239270959,0.2586476222284828,0.4089255093839745,-0.08049641792687993,3.0706292801017803,2.441945962999153,0.694975603453653,-0.6286833171026274
153,20240820a,fa/+,Young,M,2,13.402459778761498,21.819999942671775,0.6142282224552755,-8.417540163910276,0.27430083428086965,0.6427750799160994,0.04709367617896477,3.0828269777776,2.5954382556899827,0.7095976403991812,-0.4873887220876174
154,20240820a,fa/+,Young,M,3,6.255637502912337,6.528917156370346,0.9581431886922678,-0.2732796534580091,-0.6305043955186644,-0.23358513776714732,0.6797301496249958,1.876241103560716,1.8334830576563224,-0.73680181133719,-0.04275804590439369
156,20240820a,fa/+,Young,M,5,3.1845701285425174,4.152585611505022,0.7668884946572682,-0.9680154829625045,-0.7711168844823592,-0.6101666685290653,0.6257638963856431,1.4237311791513125,1.15831731242462,-1.2792498215095516,-0.26541386672669254
157,20240820a,fa/+,Young,M,6,3.2963272327093898,5.175271648471638,0.6369380114921817,-1.878944415762248,-0.7106024207506398,-0.5964627486112173,0.5550040199221158,1.6438918302320393,1.1928088888877422,-1.015331395294124,-0.45108294134429716
158,20240820a,fa/+,Young,M,7,14.48408399862686,14.965760225630072,0.9678147838972923,-0.4816762270032129,-0.13127881164419672,0.7754063949518514,0.6635421515622284,2.7057649402569446,2.673050391294674,0.25759307446271423,-0.03271454896227066
159,20240820a,fa/+,Young,M,8,17.321291347445566,22.01517202086368,0.786788825952859,-4.693880673418114,0.2858495728186716,1.1233114573493685,0.33634311820694185,3.0917318529797644,2.8519364585215703,0.7202723937552578,-0.2397953944581941
160,20240820a,fa/+,Young,M,9,9.053831168237672,14.3040124602237,0.6329574441727017,-5.250181291986028,-0.17043580577702794,0.10953597466782325,0.29313034756251327,2.660540089531429,2.2031880016384116,0.20337961092726525,-0.4573520878930175
161,20240820a,fa/+,Young,M,10,6.637540768850878,4.333387983720854,1.5317208599336096,2.3041527851300234,-0.7604184313886645,-0.18675525780737506,0.8799420370518615,1.4663496803417906,1.8927415287489495,-1.2281607294913461,0.42639184840715894
162,20240820a,fa/+,Young,M,11,8.886794453344972,10.324356876524153,0.8607600996002032,-1.4375624231791804,-0.4059203188919571,0.08905353839413441,0.5892900483309526,2.3345058489191435,2.184566405575276,-0.1874551874454266,-0.14993944334386766
163,20240820a,fa/+,Young,M,12,5.816033406911162,8.8521640152581,0.6570182609457202,-3.036130608346939,-0.49303303803440945,-0.2874904297131769,0.4651151723026571,2.1806619506274196,1.7606184841815653,-0.3718761515036694,-0.42004346644585433
164,20240820a,fa/+,Young,M,13,5.903334912914913,10.34525312542242,0.570632235030389,-4.441918212507508,-0.4046838443040827,-0.27678531297002523,0.35591526260319445,2.336527779281188,1.7755174307011161,-0.1850313906568158,-0.5610103485800717
165,20240820a,fa/+,Young,M,14,6.392506265398207,9.739954490446104,0.6563178782476448,-3.3474482250478967,-0.44050062576888055,-0.21680196702964602,0.44093238997410167,2.2762364452047295,1.855126408299769,-0.2573058589860949,-0.4211100369049605
166,20240820a,fa/+,Young,M,15,13.709463284100371,26.697498256877317,0.5135111594423942,-12.988034972776946,0.5629125725539208,0.6804205744287396,-0.3079369265472038,3.2845698627719537,2.6180863450399037,0.951437698767953,-0.6664835177320501
167,20240820a,fa/+,Young,M,16,12.198835034055758,21.2014967331105,0.575376124979175,-9.002661699054741,0.237702710624108,0.4951837725397122,0.0016421310010998876,3.0540717798042802,2.5013404581680216,0.6751272363674955,-0.5527313216362586
168,20240820a,fa/+,Young,M,17,15.891740711812435,24.869847917287352,0.6389962964255154,-8.978107205474917,0.45476669376845386,0.9480165839248269,0.00354949486865508,3.2136561426895534,2.7657995221769425,0.8664296044088661,-0.4478566205126109
169,20240820a,fa/+,Young,M,18,11.51162220136768,23.01615220948128,0.500154069915543,-11.5045300081136,0.3450796562760901,0.4109161128157005,-0.19270002468486633,3.1361962394304244,2.443357151236238,0.773574247819951,-0.6928390881941864
170,20240820a,fa/+,Young,M,19,13.75284107808534,12.312936922924663,1.1169423805363456,1.4399041551606757,-0.2882518940325959,0.685739661921337,0.8128082310122988,2.5106504919944506,2.6212454266295624,0.02369888008895513,0.11059493463511183
173,20240820a,fa/+,Young,M,22,8.658767816378983,13.663868521566446,0.6336981216346137,-5.005100705187463,-0.20831445646620203,0.061092373907873365,0.31216791615985157,2.6147550147492207,2.15857242796815,0.14849457665179247,-0.4561825867810705
174,20240820a,fa/+,Young,M,23,5.347849027759531,13.687377487872276,0.39071392839848257,-8.339528460112746,-0.2069233819453217,-0.3449003034434522,0.053153532579020585,2.616474056878929,1.676694429177719,0.15055528500836546,-0.9397796277012098
175,20240820a,fa/+,Young,M,24,9.23825483757832,12.098361731922555,0.7635955216318585,-2.860106894344236,-0.30094875518476166,0.13215044033817738,0.47878848512542665,2.4930700493801057,2.2233529974233774,0.0026242569709155217,-0.26971705195672824
176,20240820a,fa/+,Young,M,25,5.477494002598795,11.541549876584842,0.4745891202802298,-6.064055873986047,-0.33389647286864477,-0.3290029305990747,0.22990953767768044,2.4459535567919364,1.7006476975711016,-0.0538568195140053,-0.7453058592208348
177,20240820a,fa/+,Young,M,26,4.921838150411692,12.460825569885602,0.39498491675434616,-7.5389874194739095,-0.2795010146430664,-0.3971387628311419,0.11533860882364638,2.5225897687795853,1.5936820685374526,0.03801113399906809,-0.9289077002421327
179,20240820a,fa/+,Young,M,28,5.604442848166838,5.179442734368103,1.082055181531143,0.4250001137987347,-0.710355608907044,-0.3134361634902021,0.7339716917354274,1.644697470246405,1.7235596489369367,-1.014365631232091,0.07886217869053169
180,20240820b,fa/fa,Young,M,0,6.511256953648159,12.861765839965676,0.5062490667817613,-6.350508886317517,-0.25577654344141415,-0.202240477323034,0.2076582082541193,2.5542590219774937,1.8735325180203544,0.07597477292537734,-0.6807265039571393
181,20240820b,fa/fa,Young,M,1,7.010020176894001,6.680391853686321,1.0493426628897207,0.32962832320767976,-0.6215413220575373,-0.14108095354794625,0.7265633244332858,1.899176646559566,1.9473405793439258,-0.7093077410619651,0.04816393278435971
182,20240820b,fa/fa,Young,M,2,4.8973720316984215,9.21743094028106,0.5313163790895828,-4.320058908582639,-0.4714194329907141,-0.40013885606053157,0.36538114844914416,2.2210963588584494,1.5886987411839872,-0.3234052493106495,-0.6323976176744621
183,20240820b,fa/fa,Young,M,3,7.592041877175672,20.755820148481625,0.36577893925001376,-13.163778271305954,0.21133109847557832,-0.06971207878540503,-0.3215884570293729,3.03282669643045,2.0271005772533823,0.6496596110615509,-1.005726119177068
184,20240820b,fa/fa,Young,M,4,8.159764618127523,7.6951888784075155,1.0603722334904078,0.4645757397200079,-0.5614936676183558,-0.00009657616886914521,0.7370458793040988,2.0405953125916203,2.0992153227422614,-0.5397815719056995,0.05862001015064111
185,20240820b,fa/fa,Young,M,5,6.81532648826132,5.06326736649775,1.3460333012150345,1.75205912176357,-0.7172299474932654,-0.16495475322647785,0.8370560576856813,1.622011999513244,1.9191739713027123,-1.0415599264181854,0.29716197178946824
186,20240820b,fa/fa,Young,M,6,12.379887213674532,17.883634007076303,0.6922467328942197,-5.5037467934017705,0.04137785984493039,0.5173848181819005,0.27343368088573455,2.883885993337696,2.5160731568494037,0.471116371083369,-0.3678128364882922
187,20240820b,fa/fa,Young,M,7,8.649005863942254,20.86866244974942,0.4144494590761904,-12.219656585807165,0.21800821256596709,0.059895340256795285,-0.24825020700024794,3.0382486294209756,2.1574443853149248,0.6561591740619359,-0.8808042441060508
188,20240820b,fa/fa,Young,M,8,3.9299373133652873,4.155308046465679,0.9457631707251928,-0.2253707331003918,-0.7709557923331231,-0.5187679848717724,0.6834516575977272,1.4243865642995066,1.3686234749563178,-1.2784641760455357,-0.055763089343188854
189,20240820b,fa/fa,Young,M,9,6.999253217217062,13.42287802044192,0.5214420638076115,-6.4236248032248575,-0.2225743665586922,-0.14240122355915874,0.2019786507589153,2.596960566109811,1.9458034601095446,0.12716341298911685,-0.6511571060002666
190,20240820b,fa/fa,Young,M,10,8.359125690070949,11.126714763119724,0.7512662873122133,-2.767589073048775,-0.3584431309054436,0.024349549068678717,0.48597515948587394,2.409348952185331,2.123353839100078,-0.09773672990031214,-0.28599511308525294
191,20240820b,fa/fa,Young,M,11,8.516715422130769,14.156635688119495,0.601605890676282,-5.639920265988726,-0.17915639646471407,0.043673574007605805,0.26285588743674687,2.650183467389041,2.1420307526772455,0.1909645703498067,-0.5081527147117955
192,20240820b,fa/fa,Young,M,12,6.788509576499055,10.983879461299791,0.6180429783864114,-4.195369884800736,-0.3668949933335542,-0.16824310624862973,0.3750668435692319,2.3964286943795803,1.9152314147516216,-0.11322493857726153,-0.48119727962795866
194,20240820b,fa/fa,Young,M,14,7.613991069144942,42.973014695465785,0.1771807522256128,-35.35902362632084,1.5259687927789285,-0.06702061705462128,-2.0456887274769184,3.7605723534703577,2.0299874850078106,1.522047513024375,-1.730584868462547
195,20240820b,fa/fa,Young,M,15,5.018218412853422,9.307335063194976,0.5391681269429653,-4.289116650341555,-0.46609961870876376,-0.385320387542977,0.3677847062809415,2.230802805758401,1.6130749728745324,-0.31176960880266624,-0.6177278328838687
196,20240820b,fa/fa,Young,M,16,7.2938702537899935,23.165539654199907,0.31485863755682536,-15.871669400409914,0.3539192226519188,-0.10627458708510841,-0.5319342204284598,3.1426658146991358,1.9870343041545186,0.7813296760257592,-1.155631510544617
197,20240820b,fa/fa,Young,M,17,6.060281994878029,15.340838283761077,0.39504242745933205,-9.280556288883048,-0.10908466141148628,-0.2575400913029446,-0.019944390337833625,2.730518441366561,1.8017563328068145,0.28726642900678484,-0.9287621085597466
198,20240820b,fa/fa,Young,M,18,6.788371567499069,7.220296784898756,0.9401790216846684,-0.43192521739968726,-0.589594022302336,-0.16826002923798108,0.6674067508374555,1.9768960580015646,1.9152110847511559,-0.616141298041952,-0.06168497325040878
199,20240820b,fa/fa,Young,M,19,7.439473885257228,24.956416870552623,0.2980986382718847,-17.516942985295394,0.4598891591129525,-0.08842032609427726,-0.6597371163770889,3.2171309783305606,2.006800131997476,0.870595076981872,-1.2103308463330844
200,20240820b,fa/fa,Young,M,20,7.9821914153845155,23.650140333685947,0.3375113763707831,-15.66794891830143,0.3825940545975139,-0.02187102145435565,-0.5161094555889226,3.163369048691413,2.07721298721905,0.8061477573040893,-1.086156061472363
201,20240820b,fa/fa,Young,M,21,7.861955292370853,19.107933153295345,0.4114498009438024,-11.245977860924492,0.11382219134318622,-0.03661465867809272,-0.1726160012932162,2.95010359715941,2.0620353404369283,0.5504949780351419,-0.8880682567224816
202,20240820b,fa/fa,Young,M,22,8.316824714504941,11.812764987650722,0.7040540231858926,-3.4959402731457807,-0.31784810962827903,0.019162503592465945,0.429397704225425,2.4691807253852414,2.118280537096938,-0.026013161937167344,-0.3509001882883034
203,20240821a,fa/fa,Young,M,0,5.204372060032137,5.545364652361188,0.9385085357400512,-0.34099259232905155,-0.6887032465645272,-0.3624937879064713,0.6744702890398555,1.7129623810136039,1.649499053104631,-0.9325328072148256,-0.06346332790897291
204,20240821a,fa/fa,Young,M,1,4.311945799523165,9.881491680534518,0.43636587864737436,-5.569545881011353,-0.43212557531674034,-0.4719252025603307,0.2683224859911374,2.2906634801746577,1.4613892638438297,-0.2400113953954042,-0.829274216330828
205,20240821a,fa/fa,Young,M,2,4.2618622055323305,9.421888419560023,0.4523363062424537,-5.160026214027693,-0.4593212579230228,-0.478066571078824,0.30013348682968366,2.2430355376647437,1.4497062022134433,-0.2971055744387171,-0.7933293354513005
206,20240821a,fa/fa,Young,M,3,10.116661970410386,6.46658186036713,1.5644527802878578,3.6500801100432554,-0.6341929048683972,0.23986279646386,0.9844920714294422,1.8666476629389617,2.3141837646274435,-0.7483019851350782,0.4475361016884818
207,20240821a,fa/fa,Young,M,4,4.704251420792759,8.57467043643095,0.5486218340014497,-3.8704190156381904,-0.5094529112943675,-0.4238197612348944,0.40030864073993655,2.148812559244157,1.5484666574657968,-0.4100557317716607,-0.6003459017783603
208,20240821a,fa/fa,Young,M,5,4.163812954097248,12.07547715245461,0.3448156045122292,-7.911664198357362,-0.3023028834354379,-0.49008960173703614,0.08638951972888205,2.491176714489141,1.4264312299784894,0.00035461449725236933,-1.0647454845106517
209,20240821a,fa/fa,Young,M,6,5.40471873378866,14.900038950297292,0.3627318527030309,-9.495320216508631,-0.13516767644607108,-0.33792680584806833,-0.03662699689518729,2.701363827061909,1.6872724115851807,0.25231722311358346,-1.0140914154767282
210,20240821a,fa/fa,Young,M,7,1.9949342774839365,3.0371151043444256,0.656851719129872,-1.042180826860489,-0.8371215986462387,-0.7560426247453712,0.6200028206495075,1.110908086018572,0.6906111061820994,-1.6542477060913998,-0.42029697983647263
211,20240821a,fa/fa,Young,M,8,4.489484173670254,9.628307826664976,0.46627966767295476,-5.138823652994722,-0.44710699149788785,-0.4501550280394893,0.3017804765622331,2.264707491435591,1.5017378117849094,-0.27112623660455404,-0.7629696796506815
212,20240821a,fa/fa,Young,M,9,4.170928335021326,5.52948546409607,0.7543067726832638,-1.358557129074744,-0.689642851220917,-0.48921709693212506,0.5954270856447333,1.7100947667380817,1.428138633341314,-0.9359703708433561,-0.2819561333967677
213,20240821a,fa/fa,Young,M,10,2.438075808108344,3.549203410440562,0.6869360603385947,-1.111127602332218,-0.8068202665594061,-0.7017035642156549,0.614647117104179,1.2667231868826079,0.8912091249597217,-1.4674637553773553,-0.37551406192288617
215,20240821a,fa/fa,Young,M,12,6.978489465792128,10.2498400941187,0.680838862041989,-3.271350628326571,-0.41032963217411983,-0.14494732377213954,0.446843560812229,2.3272621048889417,1.942832484442191,-0.1961386534279889,-0.3844296204467508
216,20240821a,fa/fa,Young,M,13,6.969685697162389,17.67687195174548,0.39428275071451074,-10.707186254583089,0.02914331821031013,-0.14602686266299214,-0.13076330990144497,2.8722571157500294,1.94157013009175,0.4571762094035988,-0.9306869856582793
217,20240821a,fa/fa,Young,M,14,6.233681246304821,15.00456812430401,0.41545222725922154,-8.770886877999189,-0.12898246741740554,-0.236277465780549,0.019646123535227066,2.7083546963590908,1.8299670485500488,0.2606975545385367,-0.878387647809042
218,20240821a,fa/fa,Young,M,15,6.069617092820021,11.208071844918388,0.5415398095946286,-5.138454752098367,-0.3536290628553637,-0.25639539955760987,0.30180913234526235,2.416634219160341,1.8032955211739201,-0.0890034881281533,-0.613338697986421
219,20240821a,fa/fa,Young,M,16,4.900257654268694,9.435803379331317,0.5193259606280561,-4.535545725062622,-0.45849788075938624,-0.3997850142093943,0.3486423887450493,2.2445113240383034,1.5892877862379846,-0.2953364698542778,-0.6552235378003188
220,20240821a,fa/fa,Young,M,17,11.744430308347596,18.84082043900781,0.6233502594203417,-7.096390130660215,0.0980165754681728,0.43946359244182587,0.14971903999876865,2.936025815918079,2.4633791118980786,0.5336191836932423,-0.47264670402000064
221,20240821a,fa/fa,Young,M,18,6.438301445878997,10.79655821469365,0.5963290631931893,-4.358256768814654,-0.3779791818080056,-0.21118645389864127,0.3624139840811389,2.379227399515031,1.8622647546880378,-0.1338450568737629,-0.5169626448269933
222,20240821a,fa/fa,Young,M,19,2.7866918071841176,6.884554658617293,0.4047744473487559,-4.097862851433176,-0.6094605834850161,-0.6589554474938623,0.3826410739915852,1.9292804472443361,1.0248551601045937,-0.6732206943493616,-0.9044252871397425
223,20240821a,fa/fa,Young,M,20,7.473493596269049,11.866161852466815,0.6298155788862269,-4.392668256197767,-0.31468850587649094,-0.08424874882579145,0.3597409406542807,2.473690807762542,2.0113625733850053,-0.020606683362198442,-0.4623282343775368
225,20240821a,fa/fa,Young,M,22,6.071503665056891,3.6722418386109017,1.6533507137845687,2.3992618264459895,-0.7995398263949877,-0.2561640636166329,0.8873299943027064,1.300802330777711,1.8036062951608818,-1.42661125072035,0.5028039643831708
229,20240821b,fa/+,Young,M,2,6.191655709402902,19.41326565723343,0.31893942104974365,-13.22160994783053,0.131889351808661,-0.24143073631759274,-0.32608075290362987,2.9659566291514063,1.823202532254939,0.569498861033909,-1.1427540968964673
231,20240821b,fa/+,Young,M,4,4.882629372732979,19.4264200356112,0.25133963765750317,-14.543790662878223,0.1326677237864539,-0.4019466357032189,-0.42878617886005893,2.9666339970881483,1.5856838806491884,0.5703108584501422,-1.38095011643896
232,20240821b,fa/+,Young,M,5,2.2058731024605884,8.895566197284257,0.24797444631843932,-6.689693094823669,-0.49046484048876815,-0.7301768081013689,0.18131078220573527,2.1855529725247487,0.7911233953601562,-0.36601302021571297,-1.3944295771645925
233,20240821b,fa/+,Young,M,6,2.4826318359375,18.92245120312794,0.131200329665911,-16.43981936719044,0.10284683787147328,-0.6962399989078384,-0.5760674343539256,2.9403491114227482,0.9093192216449355,0.5388017507871147,-2.0310298897778125
234,20240821b,fa/+,Young,M,7,2.6725086593627925,14.23580545530102,0.1877314682161257,-11.563296795938227,-0.17447175637813842,-0.6729568546113445,-0.1972649588931237,2.655760301869056,0.9830176040849823,0.19764982210576099,-1.6727426977840736
235,20240821b,fa/+,Young,M,8,2.806894563947405,11.294671575707124,0.24851493424426324,-8.487777011759718,-0.34850477634067195,-0.6564781377705318,0.04163776134514903,2.424331072534596,1.0320787348457838,-0.07977685557881806,-1.3922523376888123
236,20240821b,fa/+,Young,M,9,2.015536112104144,16.44090394067317,0.12259277953190319,-14.425367828569026,-0.043991484335196715,-0.7535163791531939,-0.41958723388811164,2.7997723723423187,0.7008852206083924,0.3702848447983151,-2.0988871517339263
237,20240821b,fa/+,Young,M,10,3.2825752694266184,12.866891740954705,0.2551179675335526,-9.584316471528087,-0.25547323319928644,-0.5981490468107383,-0.043540120174232026,2.5546574804699915,1.1886282574503049,0.0764524265739108,-1.3660292230196867
238,20240821b,fa/+,Young,M,11,3.878885405404228,18.63843914527332,0.20811213724341865,-14.759553739869093,0.0860412526252014,-0.5250280903350195,-0.4455463981521832,2.92522606890976,1.3555478457178198,0.5206729454805143,-1.5696782231919402
239,20240821b,fa/+,Young,M,12,3.030911075047084,13.256560676707483,0.2286347981926084,-10.2256496016604,-0.23241571033534722,-0.629008704383981,-0.0933581152187545,2.584492575300077,1.1088632591586738,0.11221736111099564,-1.4756293161414031
240,20240821b,fa/+,Young,M,13,1.4328591455732071,3.847098272647883,0.37245192194869464,-2.4142391270746755,-0.7891932068526166,-0.8249656042099893,0.5134229631786105,1.3473191687123738,0.3596718506256747,-1.3708490125548534,-0.9876473180866991
241,20240821b,fa/+,Young,M,14,1.1927943502153666,5.01983741137238,0.23761613225024097,-3.827043061157013,-0.719799788431057,-0.8544029160945756,0.40367803331279317,1.613397545006297,0.17629874788387306,-1.0518865368502386,-1.4370987971224238
242,20240821b,fa/+,Young,M,15,1.8916950988769528,4.843819757382393,0.3905378799435814,-2.9521246585054404,-0.7302151197776283,-0.7687020565243301,0.47164065460863247,1.577703615539926,0.6374733048297268,-1.0946747719138918,-0.9402303107101992
243,20240821b,fa/+,Young,M,16,2.5197897175380164,13.100653169624296,0.1923407699534022,-10.58086345208628,-0.24164108238684445,-0.6916836117540516,-0.12095070479324191,2.5726620892407874,0.924175452620147,0.09803552050140196,-1.6484866366206403
244,20240821b,fa/+,Young,M,17,3.826709360395159,9.814001857037526,0.38992343960594045,-5.987292496642367,-0.4361190887985345,-0.5314260401366417,0.23587242556298157,2.283810126891,1.3420052590587626,-0.24822687897088702,-0.9418048678322373
245,20240821b,fa/+,Young,M,18,4.545161792210171,28.896999333597417,0.15728836547141722,-24.351837541387248,0.6930616342638547,-0.4433277070259794,-1.1906635992409462,3.363737760440466,1.514063324841876,1.0463405202162626,-1.8496744355985901
246,20240821b,fa/+,Young,M,19,1.5386654663085937,34.91509484797915,0.04406877521049181,-33.376429381670555,1.049164885481866,-0.8119913834034548,-1.8916831637304927,3.5529192528338807,0.4309154604086542,1.2731225609509098,-3.1220037924252266
247,20240821b,fa/+,Young,M,20,2.6684041649954664,22.779206844059168,0.11714210170980505,-20.110802679063703,0.3310591052917772,-0.673460157399408,-0.8612250534554006,3.1258481393294297,0.9814806027107469,0.7611694230723497,-2.1443675366186827
248,20240821b,fa/+,Young,M,21,1.819660906110491,25.405586247782463,0.07162444071800629,-23.58592534167197,0.48646744707745443,-0.7775350592795236,-1.131168450187781,3.234969080858268,0.5986501684059418,0.8919785709108383,-2.6363189124523263
249,20240821b,fa/+,Young,M,22,1.7951477377755305,6.359388793169094,0.28228306149543486,-4.5642410553935635,-0.6405357420078263,-0.7805409218445863,0.346413369601858,1.8499322710309936,0.5850873237207842,-0.7683396253958142,-1.2648449473102095
250,20240821b,fa/+,Young,M,23,2.400812890189035,9.625959838090967,0.24941023342823,-7.225146947901932,-0.447245926874209,-0.7062728311707924,0.13971736351906927,2.264463598639819,0.8758073842519971,-0.2714186040303833,-1.388656214387822
251,20240821b,fa/+,Young,M,24,3.771359400068011,6.002428751872723,0.6283055669576034,-2.231069351804712,-0.6616578114327433,-0.5382131829266582,0.52765137354441,1.7921641793006717,1.3274355200377033,-0.8375893472697956,-0.46472865926296847
253,20240821b,fa/+,Young,M,26,1.8160125923156736,9.888894746262068,0.18364161404408855,-8.072882153946395,-0.4316875204922097,-0.7779824241289627,0.07386630061658463,2.291412384714381,0.5966432142495948,-0.23911364320154418,-1.6947691704647863
254,20240821b,fa/+,Young,M,27,1.68839624949864,6.636680735801278,0.25440371726647354,-4.948284486302638,-0.6241277999816646,-0.7936310413261474,0.316581332491967,1.892611949315534,0.5237791135891268,-0.7171771971010937,-1.3688328357264072
256,20240822b,fa/+,Young,M,0,3.5844185173332512,9.681854740757442,0.3702202329316119,-6.097436223424191,-0.44393850901776594,-0.5611363152453315,0.2273165918204302,2.270253488384655,1.2765962621046545,-0.26447795145728764,-0.9936572262800003
257,20240822b,fa/+,Young,M,1,3.5094070243644526,15.554149327995615,0.22562513387009459,-12.044742303631162,-0.09646260245760274,-0.5703344015793128,-0.23466307352273283,2.7443274408435885,1.25544708427848,0.3038200201762187,-1.4888803565651085
258,20240822b,fa/+,Young,M,2,9.42631804167449,19.74992352827252,0.47728377419692153,-10.323605486598032,0.1518100995167456,0.1552111943514492,-0.10096721189741502,2.9831496193534335,2.243505568827139,0.5901090240843102,-0.7396440505262944
259,20240822b,fa/+,Young,M,3,6.680366218269052,13.025818940326472,0.5128557558548115,-6.34545272205742,-0.2460691796630784,-0.18150390010937847,0.20805096508238705,2.566933460160146,1.8991728091399929,0.09116830438483799,-0.6677606510201533
260,20240822b,fa/+,Young,M,4,9.972530277164369,17.96966875789962,0.5549646135118856,-7.99713848073525,0.04646871531784521,0.22218902801225449,0.07974997909723361,2.888685267564899,2.299834340858433,0.47686951949931927,-0.5888509267064657
261,20240822b,fa/+,Young,M,5,4.020298798401674,22.40130188811159,0.17946719429441974,-18.381003089709914,0.3086976816249816,-0.5076876462764965,-0.7268562779756974,3.109119077177074,1.3913562278293592,0.7411153955536405,-1.7177628493477146
262,20240822b,fa/+,Young,M,6,9.719435629782613,41.487734778108354,0.23427250684487175,-31.76829914832574,1.4380816852586453,0.19115396491526618,-1.7667655191684684,3.7253978360384172,2.2741275540070727,1.479881925132282,-1.4512702820313446
263,20240822b,fa/+,Young,M,7,3.295665065089504,7.898646449915739,0.4172442817876298,-4.602981384826235,-0.5494546591769216,-0.5965439451678277,0.343404066871307,2.0666914093396764,1.19260798828222,-0.5084987756825581,-0.8740834210574564
264,20240822b,fa/+,Young,M,8,2.460037355547076,7.392165756733537,0.3327897988902946,-4.932128401186461,-0.5794241771233086,-0.6990105874280405,0.31783631797523776,2.000420757888506,0.9001765350107159,-0.5879409736839211,-1.10024422287779
265,20240822b,fa/+,Young,M,9,8.630021115323087,20.29269932367196,0.4252771392150843,-11.662678208348874,0.18392727428778102,0.05756738556722977,-0.20498478885102692,3.010261182134063,2.1552469518273476,0.6226091141148435,-0.8550142303067152
266,20240822b,fa/+,Young,M,10,4.604456801314254,11.60027950708463,0.396926367032982,-6.995822705770377,-0.330421318259711,-0.43605681304256766,0.15753099799596226,2.451029193260359,1.5270247042945222,-0.047772380799765944,-0.9240044889658368
267,20240822b,fa/+,Young,M,11,10.810841805703404,12.89483448541593,0.8383854649650972,-2.0839926797125248,-0.2538198027864894,0.32498476649304026,0.539076114567756,2.556826803687995,2.3805495014872124,0.07905291111480225,-0.17627730220078242
268,20240822b,fa/+,Young,M,12,2.282808784965996,8.412104290430143,0.27137190721267995,-6.129295505464148,-0.5190722888849235,-0.7207427731043202,0.22484180067021914,2.129671655579833,0.8254066080022542,-0.4330009635677694,-1.304265047577579
269,20240822b,fa/+,Young,M,13,4.244283628416014,17.327453100252725,0.24494561340662985,-13.083169471836712,0.008467476699307409,-0.4802220976994138,-0.31532686132531945,2.852292128140792,1.4455730489654335,0.43324310381286185,-1.4067190791753585
270,20240822b,fa/+,Young,M,15,6.094339632295871,17.097319947101784,0.35644999632406954,-11.002980314805914,-0.005149981490623289,-0.25336386340902634,-0.15374024081929685,2.8389217229857984,1.807360411254687,0.41721527927179664,-1.0315613117311113
271,20240822b,fa/+,Young,M,16,2.7729751006499663,7.170422631478342,0.3867240807364037,-4.397447530828376,-0.5925451798807282,-0.6606374224276433,0.35936969228322746,1.969964597292554,1.0199207873830738,-0.6244504131936209,-0.9500438099094801
272,20240822b,fa/+,Young,M,17,4.176529793648629,4.501163922041935,0.9278777369551924,-0.3246341283933063,-0.7504907795311103,-0.48853023285288877,0.6757409950692147,1.5043360126749519,1.4294807088286596,-1.1826244676850157,-0.07485530384629224
273,20240822b,fa/+,Young,M,18,3.859749176361421,6.511653953481135,0.5927448239625811,-2.651904777119714,-0.6315258952041701,-0.5273746199117045,0.4949613780523996,1.8735934874665758,1.3506022011481853,-0.7399756513006807,-0.5229912863183905
274,20240822b,fa/+,Young,M,19,1.3927837883507286,4.481578555151564,0.3107797333485825,-3.0887947668008353,-0.7516496864991523,-0.8298797391113014,0.4610242830882813,1.4999753404246923,0.3313044697937687,-1.187851840296245,-1.1686708706309235
275,20240822b,fa/+,Young,M,20,4.659832646061589,8.239863054095188,0.5655230694332554,-3.5800304080335996,-0.5292641617300969,-0.4292664962438472,0.4228656825251422,2.1089837241346303,1.5389795346303523,-0.4578007008590104,-0.570004189504278
276,20240822b,fa/+,Young,M,21,1.5499464584900458,5.890907617764531,0.26310826090975364,-4.340961159274485,-0.6682567493094425,-0.8106080815131547,0.3637574864668434,1.7734100804889914,0.4382203874248873,-0.8600708952629128,-1.335189693064104
