,rat,gtyp,age,sex,vessel_idx,power_empa,power_vehicle,power_ratio,power_change
555,20241021b,fa/+,Adult,F,4,3.514207412785028,8.214038100103483,0.42782945123431493,-4.699830687318455
556,20241021b,fa/+,Adult,F,5,4.875296675699752,3.7156328256946023,1.3121039953102367,1.1596638500051495
557,20241021b,fa/+,Adult,F,6,4.1423671303394,1.9897194111062624,2.081885067420782,2.1526477192331375
558,20241021b,fa/+,Adult,F,7,4.65692279070148,5.384748028823489,0.8648357854023802,-0.7278252381220085
559,20241021b,fa/+,Adult,F,8,3.9120079998283006,7.212278543163674,0.5424094447290015,-3.300270543335373
560,20241021b,fa/+,Adult,F,9,1.8321810190415757,4.171857575839014,0.439176310728465,-2.3396765567974382
561,20241021b,fa/+,Adult,F,10,3.544082195374492,10.65795042407291,0.3325294314908372,-7.113868228698418
563,20241021b,fa/+,Adult,F,13,3.139418461863562,4.921605401077068,0.6378850407585535,-1.782186939213506
566,20241021b,fa/+,Adult,F,16,2.0517779852286213,6.092354913605304,0.3367791296345259,-4.040576928376682
567,20241021b,fa/+,Adult,F,17,2.3867890634142204,3.095701933539514,0.7710009279495625,-0.7089128701252938
568,20241021b,fa/+,Adult,F,18,5.414682222330961,9.254319188449362,0.585097845889,-3.839636966118401
569,20241021b,fa/+,Adult,F,19,5.382960734455798,8.448854279454887,0.6371231597100172,-3.0658935449990885
570,20241021b,fa/+,Adult,F,20,2.998828202273468,7.546265012705674,0.39739237851100245,-4.547436810432206
571,20241021b,fa/+,Adult,F,21,5.201123568198821,7.347260169072241,0.7078997406533355,-2.1461366008734197
572,20241022a,fa/+,Adult,F,0,21.05621390929197,70.85852998974677,0.29715849188995036,-49.8023160804548
573,20241022a,fa/+,Adult,F,1,6.011612632057883,30.55192368606041,0.19676707410737398,-24.540311054002526
574,20241022a,fa/+,Adult,F,2,15.91579668789624,40.257493380842526,0.39534991752542015,-24.341696692946286
575,20241022a,fa/+,Adult,F,3,13.305134156171013,29.130060612470267,0.4567492781142799,-15.824926456299254
576,20241022a,fa/+,Adult,F,4,7.79275070027234,16.535916306506625,0.4712621034013104,-8.743165606234285
577,20241022a,fa/+,Adult,F,5,11.239306199996864,22.148414677587045,0.5074542067053861,-10.90910847759018
578,20241022a,fa/+,Adult,F,6,7.450794189371527,19.588139413417075,0.38037273638495944,-12.137345224045548
579,20241022a,fa/+,Adult,F,7,8.669883371036956,18.2136982227194,0.4760089502428627,-9.543814851682445
580,20241022a,fa/+,Adult,F,8,19.95500673712257,36.80230329228544,0.5422216804920895,-16.847296555162867
581,20241022a,fa/+,Adult,F,9,30.543795335739052,43.50414335316626,0.7020893409573609,-12.960348017427211
582,20241022a,fa/+,Adult,F,10,23.033112724834588,47.07373691427297,0.48929858206882326,-24.040624189438383
583,20241022a,fa/+,Adult,F,11,16.053555075497545,30.550243311914905,0.525480432728223,-14.49668823641736
584,20241022a,fa/+,Adult,F,12,37.5218243930429,64.83689954911156,0.5787109601781852,-27.315075156068666
585,20241022a,fa/+,Adult,F,13,16.0478821106773,30.73153002508756,0.5221960018774423,-14.683647914410262
586,20241022a,fa/+,Adult,F,14,33.86541356377423,44.514374020455904,0.7607747903679808,-10.648960456681671
587,20241022a,fa/+,Adult,F,15,12.62005813109046,17.220151638162545,0.7328656794823131,-4.600093507072085
588,20241022a,fa/+,Adult,F,16,8.465858357475401,13.440522435067717,0.6298756910956897,-4.974664077592315
589,20241022a,fa/+,Adult,F,17,17.76042926502738,28.54323997716795,0.6222289158215445,-10.78281071214057
590,20241022a,fa/+,Adult,F,18,7.53613248610879,10.65235092996181,0.7074619054195774,-3.116218443853021
591,20241022a,fa/+,Adult,F,19,10.09414791168376,15.092266060840126,0.6688291785337012,-4.998118149156367
592,20241022a,fa/+,Adult,F,20,5.776846737785135,8.968892590752967,0.6440981067987291,-3.1920458529678317
593,20241022a,fa/+,Adult,F,21,15.542952430439504,21.670722292757585,0.7172327816518604,-6.127769862318081
594,20241022a,fa/+,Adult,F,22,20.18834194652537,25.61180919340288,0.7882434932291119,-5.423467246877511
595,20241022a,fa/+,Adult,F,23,18.1580712221523,38.70930808714068,0.4690879821792644,-20.551236864988375
596,20241022a,fa/+,Adult,F,24,27.022226843604432,36.08449398786173,0.7488597970278951,-9.062267144257294
597,20241022a,fa/+,Adult,F,25,19.30175713931813,42.60011050344884,0.45309171528452935,-23.29835336413071
602,20241022b,fa/fa,Adult,M,0,1.7750591158527254,2.4912693520331977,0.712511922648608,-0.7162102361804723
603,20241022b,fa/fa,Adult,M,1,4.67716884341335,5.617366833039598,0.8326265637315517,-0.940197989626248
604,20241022b,fa/fa,Adult,M,2,3.55239197059914,5.369850702893371,0.6615438989179062,-1.8174587322942308
605,20241022b,fa/fa,Adult,M,3,4.19353476412955,8.433800081797255,0.4972295671533042,-4.2402653176677045
606,20241022b,fa/fa,Adult,M,4,3.86749698497631,4.968971062234894,0.7783295447965087,-1.1014740772585845
607,20241022b,fa/fa,Adult,M,5,6.959526898854139,9.366759556482377,0.7430026207983226,-2.4072326576282377
608,20241022b,fa/fa,Adult,M,6,7.729034967232295,4.909292416559363,1.5743684244926532,2.819742550672932
609,20241022b,fa/fa,Adult,M,8,2.5036702060971163,4.140258033519966,0.6047135675668373,-1.6365878274228494
610,20241022b,fa/fa,Adult,M,9,2.7106305635892416,4.002212339491064,0.6772830458900477,-1.2915817759018222
613,20241023a,fa/+,Adult,M,0,4.400674637893923,6.91176404139792,0.6366934130760454,-2.5110894035039975
614,20241023a,fa/+,Adult,M,1,4.226200266206491,10.052088750794878,0.4204300589638447,-5.825888484588387
615,20241023a,fa/+,Adult,M,2,4.464404818945169,13.116046402805532,0.3403773272706804,-8.651641583860364
616,20241023a,fa/+,Adult,M,3,5.112222399830642,11.57284822685774,0.4417428017388519,-6.460625827027098
617,20241023a,fa/+,Adult,M,4,3.82149410387843,4.831462984306866,0.7909600293515797,-1.0099688804284366
618,20241023a,fa/+,Adult,M,5,6.756048967134584,10.717788566175358,0.6303584853741409,-3.961739599040774
619,20241023a,fa/+,Adult,M,6,5.93576828428652,6.371726895117942,0.9315792063898005,-0.4359586108314222
620,20241023a,fa/+,Adult,M,7,4.341187251646963,4.831801711681277,0.8984613837011952,-0.49061446003431364
621,20241023a,fa/+,Adult,M,8,7.0580319307974255,4.491063962241476,1.5715723468063865,2.566967968555949
622,20241023a,fa/+,Adult,M,9,2.813755461122846,4.062513792052749,0.6926143774889396,-1.2487583309299026
623,20241023a,fa/+,Adult,M,10,1.9620313406340697,5.051962197473808,0.3883701547915714,-3.0899308568397377
624,20241023a,fa/+,Adult,M,11,11.195799470472966,18.02668170781099,0.6210682393988134,-6.830882237338024
625,20241023a,fa/+,Adult,M,12,12.929319138043772,27.06236850235813,0.4777600725123949,-14.133049364314358
626,20241023a,fa/+,Adult,M,13,23.695751375038714,55.881338903146194,0.4240369296825243,-32.185587528107476
627,20241023a,fa/+,Adult,M,14,10.947844226629895,16.91832485938257,0.6470997759898456,-5.970480632752674
628,20241023a,fa/+,Adult,M,15,2.374792247441721,3.962908858661504,0.599254823196671,-1.588116611219783
629,20241023a,fa/+,Adult,M,16,4.4114784711258,2.849530762665032,1.5481420762062426,1.5619477084607682
630,20241023a,fa/+,Adult,M,17,6.0287840474894745,7.880508588450824,0.7650247417184317,-1.8517245409613494
631,20241023a,fa/+,Adult,M,18,3.1474643040683645,4.828482658918515,0.6518537036173875,-1.68101835485015
632,20241023a,fa/+,Adult,M,19,3.943298855191984,8.255342965532643,0.47766626676273505,-4.3120441103406595
633,20241023a,fa/+,Adult,M,20,2.533784112916293,7.295761889080668,0.34729534097165726,-4.761977776164375
634,20241023b,fa/fa,Adult,F,0,19.633897709176946,33.34549360630505,0.5888021314359707,-13.711595897128102
635,20241023b,fa/fa,Adult,F,1,7.839059561891288,22.565267972754885,0.34739492441907194,-14.726208410863597
636,20241023b,fa/fa,Adult,F,2,20.2452610747136,22.91852167889177,0.8833580698775927,-2.6732606041781715
637,20241023b,fa/fa,Adult,F,3,10.744801173134457,25.181282390496104,0.4266979340650955,-14.436481217361647
638,20241023b,fa/fa,Adult,F,4,11.376209380134709,13.787719497024844,0.8250972456024727,-2.4115101168901347
639,20241023b,fa/fa,Adult,F,5,14.3717270735856,21.22165205553815,0.6772199938051031,-6.849924981952551
640,20241023b,fa/fa,Adult,F,6,6.3327064840202665,10.693922540178276,0.5921780768681999,-4.36121605615801
641,20241023b,fa/fa,Adult,F,7,12.34576378753625,20.34455225597479,0.6068338900852706,-7.998788468438541
642,20241023b,fa/fa,Adult,F,8,10.522874405969196,20.97508899940119,0.5016843745582967,-10.452214593431995
643,20241023b,fa/fa,Adult,F,9,11.22005403027284,25.873485138901312,0.4336506647650362,-14.653431108628473
644,20241023b,fa/fa,Adult,F,10,15.152541578616567,24.291253141824008,0.6237859154547832,-9.13871156320744
645,20241023b,fa/fa,Adult,F,11,12.10264161683992,15.427392527845322,0.7844904182606057,-3.3247509110054025
646,20241023b,fa/fa,Adult,F,12,12.30792731912727,15.075420133705467,0.8164235032899239,-2.7674928145781976
647,20241023b,fa/fa,Adult,F,13,18.84744512350714,15.728990721497633,1.198261570448214,3.1184544020095064
648,20241023b,fa/fa,Adult,F,14,9.929232526320384,14.659665219763289,0.6773164582868089,-4.730432693442905
649,20241023b,fa/fa,Adult,F,15,18.13601488013261,26.595414650815957,0.6819226215589833,-8.459399770683348
650,20241023b,fa/fa,Adult,F,16,12.344575059865123,19.19338964117973,0.6431680537230191,-6.848814581314608
651,20241024a,fa/fa,Adult,F,0,2.012995045690414,4.280133551691493,0.47031126981887894,-2.2671385060010785
652,20241024a,fa/fa,Adult,F,1,4.354354228946257,11.001907339582525,0.3957817580666414,-6.6475531106362675
653,20241024a,fa/fa,Adult,F,2,2.600040202459604,5.485818351573652,0.47395667078800763,-2.885778149114048
654,20241024a,fa/fa,Adult,F,3,5.613466547698756,13.228539734972754,0.4243451401410723,-7.615073187273998
655,20241024a,fa/fa,Adult,F,4,2.751360533756349,4.316513312668987,0.6374034630406659,-1.5651527789126383
656,20241024a,fa/fa,Adult,F,5,2.6599687085212715,3.938944358418421,0.6752998942054901,-1.2789756498971494
657,20241024a,fa/fa,Adult,F,6,5.5560301269270775,5.585231939385936,0.9947716025447514,-0.02920181245885889
658,20241024a,fa/fa,Adult,F,7,9.429806173441248,20.13609569183025,0.4683036035266346,-10.706289518389001
659,20241024a,fa/fa,Adult,F,8,4.523203506578252,11.63190672886895,0.3888617414161534,-7.108703222290698
660,20241024a,fa/fa,Adult,F,9,3.8972751432937023,12.79368132458887,0.304624997638742,-8.896406181295168
661,20241024a,fa/fa,Adult,F,10,5.551972705303859,17.04787475839346,0.32566949159280784,-11.4959020530896
662,20241024a,fa/fa,Adult,F,11,2.576131196652842,8.869233566953907,0.2904570250862839,-6.293102370301066
663,20241024a,fa/fa,Adult,F,12,1.724951286912812,3.341873978946276,0.5161628768110236,-1.616922692033464
664,20241024a,fa/fa,Adult,F,13,2.2033735522165747,5.409540599492665,0.4073125086487416,-3.2061670472760904
684,20241025a,fa/fa,Adult,F,2,12.690856427836993,24.567040431106104,0.516580597627388,-11.876184003269111
685,20241025a,fa/fa,Adult,F,3,10.600946364517108,36.10092193734867,0.29364752465088056,-25.499975572831566
686,20241025a,fa/fa,Adult,F,4,8.175783020148659,17.763821523877088,0.4602491085130106,-9.588038503728429
687,20241025a,fa/fa,Adult,F,5,10.342758512295184,26.33507368178073,0.392737025810965,-15.992315169485547
688,20241025a,fa/fa,Adult,F,6,5.0450074339787285,16.361160738054274,0.3083526599824053,-11.316153304075545
689,20241025a,fa/fa,Adult,F,7,2.729373748951469,7.029030048693272,0.3883001964771614,-4.2996562997418035
690,20241025a,fa/fa,Adult,F,9,9.978555832662437,29.238435452432505,0.34128214038320803,-19.259879619770068
691,20241025a,fa/fa,Adult,F,10,10.138642175241316,23.512364610537908,0.43120470200165745,-13.373722435296592
692,20241025a,fa/fa,Adult,F,11,14.402676204363956,50.76443227497029,0.2837158923860414,-36.36175607060633
694,20241025a,fa/fa,Adult,F,13,11.76706085420294,19.86132817973024,0.5924609244517686,-8.0942673255273
695,20241025a,fa/fa,Adult,F,14,22.43879581338429,55.41310655985194,0.40493661529602293,-32.97431074646765
696,20241025a,fa/fa,Adult,F,15,11.132958039578332,27.372686563981663,0.4067177700499311,-16.239728524403333
697,20241025a,fa/fa,Adult,F,16,10.087496780373984,27.295963681411195,0.3695600162028228,-17.208466901037212
698,20241025a,fa/fa,Adult,F,18,12.895670773784598,28.806748837617423,0.4476614437289337,-15.911078063832825
699,20241028a,fa/fa,Adult,M,0,6.360899540895971,17.599086761474606,0.36143350090303206,-11.238187220578634
700,20241028a,fa/fa,Adult,M,1,6.096233657149018,21.86903205453834,0.27876101886658056,-15.772798397389323
701,20241028a,fa/fa,Adult,M,2,5.949774346065001,10.82666543306466,0.5495481857132463,-4.876891086999659
702,20241028a,fa/fa,Adult,M,3,3.4112599117508355,6.060736796354354,0.5628457440690663,-2.649476884603519
703,20241028a,fa/fa,Adult,M,4,6.035097445295158,6.304891327959658,0.9572087973240596,-0.26979388266450055
704,20241028a,fa/fa,Adult,M,5,3.9079731592063696,11.350558498063757,0.34429787396567435,-7.442585338857388
705,20241028a,fa/fa,Adult,M,6,3.3887275945944872,4.440783322029223,0.7630923080133535,-1.0520557274347362
706,20241028a,fa/fa,Adult,M,7,4.757644173877487,6.196814017611896,0.7677564891177692,-1.4391698437344091
707,20241028a,fa/fa,Adult,M,8,3.152844382114098,3.8302406508915703,0.823145245816397,-0.6773962687774722
708,20241028a,fa/fa,Adult,M,9,2.856612739667216,3.88014186287476,0.7362134789450143,-1.023529123207544
709,20241028a,fa/fa,Adult,M,10,4.816521899947704,11.54186700606552,0.41730873327655826,-6.725345106117816
710,20241028a,fa/fa,Adult,M,11,11.124301269406176,24.046816119543077,0.462610152383764,-12.922514850136901
711,20241028a,fa/fa,Adult,M,12,7.648066598860943,13.866331292847732,0.5515566040749238,-6.218264693986789
712,20241028a,fa/fa,Adult,M,13,5.6669887375961885,19.32653561243063,0.2932232062300519,-13.65954687483444
713,20241028a,fa/fa,Adult,M,14,4.424667572063175,22.168624614088948,0.19959143379833955,-17.743957042025773
714,20241029a,fa/fa,Adult,M,0,3.2968950064285942,2.100443151660432,1.5696187748867894,1.1964518547681622
715,20241029a,fa/fa,Adult,M,1,1.7971750135007112,2.316623290977382,0.775773523688646,-0.5194482774766709
716,20241029a,fa/fa,Adult,M,2,2.2506320787512744,5.139768538319676,0.43788588181970245,-2.8891364595684017
718,20241029a,fa/fa,Adult,M,4,2.8688560050466783,2.303900018371735,1.2452172325925073,0.5649559866749434
719,20241029a,fa/fa,Adult,M,5,4.442512278971465,3.031553478766802,1.4654243476445692,1.4109588002046634
720,20241029a,fa/fa,Adult,M,6,2.4683871165565825,3.506086249100535,0.7040292055535804,-1.0376991325439526
721,20241029a,fa/fa,Adult,M,7,2.364190047201902,2.9327936913435324,0.8061221811067286,-0.5686036441416302
722,20241029a,fa/fa,Adult,M,8,1.415318071842194,2.334263458586576,0.6063231922840389,-0.9189453867443818
723,20241029a,fa/fa,Adult,M,9,2.017187673112621,8.170181656839853,0.246896306329234,-6.152993983727232
724,20241029a,fa/fa,Adult,M,10,1.1657097572865691,2.3417330122830577,0.49779789206202796,-1.1760232549964886
725,20241029a,fa/fa,Adult,M,11,0.8112572846205338,3.134247447613786,0.2588363867818327,-2.322990162993252
726,20241029a,fa/fa,Adult,M,12,1.4847110328466997,2.6606665016116957,0.5580222218558161,-1.175955468764996
727,20241029a,fa/fa,Adult,M,13,1.4010129259980246,2.386803572040453,0.5869829182467302,-0.9857906460424282
728,20241029a,fa/fa,Adult,M,14,1.776348518288654,3.218373669120005,0.5519397996983857,-1.4420251508313509
729,20241029a,fa/fa,Adult,M,15,2.27403970386671,2.7013503005331323,0.841815925693869,-0.42731059666642235
730,20241029a,fa/fa,Adult,M,16,3.410856879275778,6.1523660167416825,0.5543975878538808,-2.7415091374659046
731,20241029a,fa/fa,Adult,M,17,2.2104074151619626,3.919430419615935,0.5639613868635944,-1.7090230044539725
732,20241029a,fa/fa,Adult,M,18,1.6631801257962768,2.2635204104851363,0.7347758465494951,-0.6003402846888595
733,20241029a,fa/fa,Adult,M,19,1.015121524748595,2.039100881208453,0.49782800552123413,-1.0239793564598578
734,20241029b,fa/+,Adult,F,0,34.94766270734262,46.22154366741107,0.7560903408767544,-11.273880960068446
735,20241029b,fa/+,Adult,F,1,68.9145470218382,68.50507766000744,1.0059772118479007,0.40946936183075877
736,20241029b,fa/+,Adult,F,2,14.397591477546143,29.100102286637977,0.49476085464335806,-14.702510809091834
737,20241029b,fa/+,Adult,F,3,14.796998330821165,31.3127617243768,0.472554879095886,-16.515763393555634
738,20241029b,fa/+,Adult,F,4,51.56291083736696,101.97888257836254,0.5056234147078933,-50.41597174099559
739,20241029b,fa/+,Adult,F,5,50.428650211942376,83.37032651229643,0.6048752874262112,-32.941676300354054
740,20241029b,fa/+,Adult,F,6,62.29022774074389,90.68863759059144,0.6868581268355743,-28.398409849847553
741,20241029b,fa/+,Adult,F,7,28.42658253545346,43.01800750068147,0.6608065828014731,-14.591424965228011
742,20241029b,fa/+,Adult,F,8,30.664912834720337,29.35751036034656,1.044533833364143,1.3074024743737773
743,20241029b,fa/+,Adult,F,9,46.53645065971042,65.14188309790384,0.7143860208918014,-18.605432438193425
745,20241029b,fa/+,Adult,F,11,22.558192355390908,24.35820054214224,0.9261025795547939,-1.800008186751331
746,20241029b,fa/+,Adult,F,12,28.00868875254756,34.884835530182144,0.8028900904037405,-6.876146777634585
747,20241029b,fa/+,Adult,F,13,16.017425802479618,21.493614226083597,0.7452178881596216,-5.476188423603979
748,20241029b,fa/+,Adult,F,14,15.292506740404214,22.35462876440774,0.6840868126941303,-7.062122024003525
749,20241029b,fa/+,Adult,F,15,13.622544175300046,20.64912143956377,0.6597154370548286,-7.026577264263725
750,20241029b,fa/+,Adult,F,16,20.47026865862419,32.91438951870848,0.6219246037356677,-12.444120860084293
751,20241029b,fa/+,Adult,F,17,17.467848117109664,38.37839505126016,0.4551479574322664,-20.9105469341505
752,20241029b,fa/+,Adult,F,19,29.64256273352581,47.72211795274488,0.6211493539091936,-18.07955521921907
753,20241029b,fa/+,Adult,F,20,35.963510773147355,50.89535971823483,0.7066166930000559,-14.931848945087474
755,20241029b,fa/+,Adult,F,22,32.11601401066436,41.336243584275074,0.7769456347717519,-9.220229573610716
756,20241029b,fa/+,Adult,F,23,13.9433143062868,25.41068690809184,0.5487185118890532,-11.46737260180504
757,20241029b,fa/+,Adult,F,24,28.90865838976875,36.40180418280725,0.7941545491699132,-7.493145793038497
758,20241029c,fa/+,Adult,F,0,19.25539851982238,43.1834843736089,0.4458972868708598,-23.92808585378652
759,20241029c,fa/+,Adult,F,1,19.69341816881458,36.255129539728834,0.5431898442738781,-16.561711370914253
760,20241029c,fa/+,Adult,F,2,9.349670101005676,21.62143153003138,0.4324260439471515,-12.271761429025704
761,20241029c,fa/+,Adult,F,3,14.171087538281672,23.73909896459335,0.5969513653158327,-9.568011426311678
762,20241029c,fa/+,Adult,F,4,22.8798573296598,40.94557761602592,0.5587870207674082,-18.065720286366123
763,20241029c,fa/+,Adult,F,5,25.07733149880438,56.4372938541945,0.44433972265912597,-31.35996235539012
765,20241029c,fa/+,Adult,F,7,35.92924272065225,36.876538333729805,0.9743116990942966,-0.9472956130775572
766,20241029c,fa/+,Adult,F,8,20.981920454850584,26.10263387565939,0.8038238805631086,-5.120713420808805
767,20241029c,fa/+,Adult,F,9,13.547597650508628,24.750005086263023,0.5473775703596901,-11.202407435754395
768,20241029c,fa/+,Adult,F,10,33.24934861973984,30.455279141070168,1.0917433547637971,2.794069478669673
769,20241029c,fa/+,Adult,F,11,14.406490982872702,22.463685092763,0.6413235817445625,-8.057194109890299
770,20241029c,fa/+,Adult,F,12,50.69173748275821,88.73242797199481,0.5712876187582427,-38.0406904892366
771,20241029c,fa/+,Adult,F,13,15.636414148355524,44.34139782071453,0.35263692433824934,-28.70498367235901
772,20241029c,fa/+,Adult,F,14,18.55342188171298,21.488792549850597,0.86339992527137,-2.935370668137619
773,20241029c,fa/+,Adult,F,15,11.240529161113733,26.57533113093797,0.4229685457438363,-15.334801969824236
774,20241029c,fa/+,Adult,F,16,9.836697038796808,17.069202075317037,0.5762833549800895,-7.232505036520228
775,20241029c,fa/+,Adult,F,17,27.151293046567613,55.38560235873928,0.49022294405512445,-28.234309312171664
777,20241029c,fa/+,Adult,F,19,12.893845498820632,20.521749838804592,0.6283014655231617,-7.62790433998396
778,20241029c,fa/+,Adult,F,20,12.692019185178014,24.96852629137176,0.5083207169324978,-12.276507106193746
779,20241029c,fa/+,Adult,F,21,13.611602164901978,17.247411678998898,0.7891968034528903,-3.6358095140969198
781,20241030a,fa/fa,Adult,F,0,5.260100968716147,5.83374573551329,0.9016678489593668,-0.5736447667971429
782,20241030a,fa/fa,Adult,F,1,13.55640471443867,11.821540185960671,1.1467545261605028,1.734864528477999
783,20241030a,fa/fa,Adult,F,2,15.609465279674415,25.77165677991964,0.6056834224114283,-10.162191500245223
785,20241030a,fa/fa,Adult,F,4,12.351873467307534,10.24163943899553,1.2060445537925488,2.1102340283120036
786,20241030a,fa/fa,Adult,F,5,11.636440196412709,11.869192732256014,0.9803901966128858,-0.23275253584330535
788,20241030a,fa/fa,Adult,F,7,12.343978294614615,27.27793548066738,0.4525261196311257,-14.933957186052766
789,20241030a,fa/fa,Adult,F,8,9.868584876054882,17.931412054320507,0.5503517986291037,-8.062827178265625
790,20241030a,fa/fa,Adult,F,9,5.860495230005716,11.149001994375451,0.5256520030189492,-5.288506764369735
791,20241030a,fa/fa,Adult,F,10,8.240445364516154,6.942817483244643,1.1869022028021223,1.2976278812715103
792,20241030a,fa/fa,Adult,F,11,17.201136314490707,36.63796641462943,0.46948938485904457,-19.436830100138724
793,20241030a,fa/fa,Adult,F,12,16.26327888049474,21.220188970619677,0.7664059402586846,-4.956910090124936
794,20241030a,fa/fa,Adult,F,13,17.69970991804793,23.07717899548805,0.7669789241357663,-5.3774690774401215
795,20241030a,fa/fa,Adult,F,14,10.56724314347838,9.6607387294877,1.0938338608851657,0.9065044139906799
796,20241030a,fa/fa,Adult,F,15,30.76666007843197,27.363634917695627,1.1243630523127488,3.403025160736341
797,20241030a,fa/fa,Adult,F,16,12.739070479934275,9.633541489725058,1.3223662859106915,3.1055289902092174
802,20241030b,fa/fa,Adult,F,1,9.182944951010487,6.4843036312298645,1.4161805913565428,2.6986413197806227
803,20241030b,fa/fa,Adult,F,2,6.89814529204335,3.3606042339259847,2.0526503009206403,3.537541058117365
804,20241030b,fa/fa,Adult,F,3,5.471801688064167,3.297916169008046,1.6591694293157204,2.1738855190561206
805,20241030b,fa/fa,Adult,F,4,5.4763620647532365,4.07990264549838,1.3422776327262762,1.3964594192548567
806,20241030b,fa/fa,Adult,F,5,5.727152152403498,3.745233043934565,1.5291844553381442,1.981919108468933
807,20241030b,fa/fa,Adult,F,6,6.449630882166608,8.591544686837551,0.7506951447331228,-2.141913804670943
812,20241030b,fa/fa,Adult,F,11,6.757101050912076,15.190733793932148,0.4448172907625543,-8.433632743020073
815,20241030b,fa/fa,Adult,F,14,3.2204324129429214,4.023926017740667,0.8003209797458237,-0.8034936047977457
